Frequency	n	k	ε1	ε2	σRe	σIm
0.0					0.0	
0.011111111111108584	2.7281354743737856	48.328303016872916	-2328.182149324151	263.6923157532333	162.99848330153608	1446.1867832965422
0.022222222222217168	2.6957840949159992	24.16167913869881	-576.5194869150312	130.2693406571359	161.04909911500843	726.8318335089167
0.03333333333332575	2.6486331758107795	16.068715238355587	-251.18835171135558	85.12026454592964	157.84844521820608	486.9482404825419
0.044444444444434336	2.6031427944225456	11.94773628945224	-135.97205003413998	62.203327263096725	153.8011901671357	364.3855994511796
0.055555555555542924	2.5913763140612405	9.367604252215447	-81.0367782250473	48.54997555738093	150.05314731251718	285.6938513533157
0.0666666666666515	2.653454971959837	7.538269846507756	-49.78468899054969	40.00491920838184	148.3715853518217	226.92382548004164
0.07777777777776008	2.806205256659423	6.175232611392706	-30.258709862304997	34.65794043036981	149.9639530965437	180.25608949281028
0.08888888888886867	3.016162170627451	5.178764120487522	-17.722363576124806	31.239984861634415	154.48520405348734	144.0133309764386
0.09999999999997726	3.2223314465875177	4.479816111950639	-9.68533244522573	28.870904664935942	160.61606849016	117.30298165104911
0.11111111111108585	3.384731066717848	3.9938065905287323	-4.494086688545796	27.035922482850175	167.1195592778074	98.24753581824208
0.12222222222219442	3.497719128888078	3.6434501025356876	-1.0406895450777363	25.487530237576607	173.303178591153	84.59081840927297
0.133333333333303	3.572259165042404	3.3771279958104	1.356042042143084	24.127952869109976	178.9731207722984	74.50273590864
0.1444444444444116	3.6207982814019988	3.1655184035176043	3.089673431595026	22.923407190405882	184.2080521575468	66.78017178003483
0.15555555555552017	3.6524138220997853	2.992610284128119	4.384410415196182	21.860502331815013	189.17958226291577	60.71252557859475
0.16666666666662877	3.6727409847470187	2.849383819018506	5.370038192956017	20.930097466768498	194.06561768920773	55.910311195841565
0.17777777777773734	3.6849056957578457	2.7304403509720063	6.12322547641248	20.122830402447594	199.019274473054	52.18847529095843
0.18888888888884592	3.690302047618151	2.632316488742135	6.689239105750996	19.428085856768245	204.157352192881	49.50237908530761
0.19999999999995452	3.689053801394811	2.5525850331843434	7.093427597948789	18.833247040104403	209.54813377630774	47.91708025178538
0.2111111111110631	3.6802390416102937	2.4892557538046187	7.347765195543253	18.32211241940964	215.18660491698614	47.59203687527594
0.2222222222221717	3.6620070913650347	2.440195467091556	7.455742019593623	17.872026209612184	220.94789962846062	48.761987373030706
0.23333333333328027	3.6317894308882748	2.4023750115220937	7.418488774326	17.449840351752073	226.51493489433534	51.68366803849056
0.24444444444438884	3.5869844627774823	2.370878420529911	7.245393051272657	17.00860811515042	231.30101836396005	56.498733561074864
0.2555555555554974	3.5266827380307473	2.3380831942326465	6.970858111570913	16.491355282360132	234.4608165446925	62.96997463053672
0.266666666666606	3.4544650909591255	2.2944921136425753	6.668635005087265	15.85248581611859	235.1769231231921	70.19138036666581
0.2777777777777146	3.3799172967333555	2.232951743636099	6.437767443349819	15.094384442173112	233.2606624710065	76.68372684780879
0.2888888888888232	3.3149686630129342	2.15392723513176	6.349614702515412	14.280402573743755	229.5090882681632	81.16783256235273
0.29999999999993177	3.267030035715411	2.065286957571526	6.40807503715159	13.49470904551495	225.22333166874665	83.31398385701176
0.31111111111104034	3.2364398876115317	1.9765175445428862	6.567921542237103	12.7937604394452	221.4329953418878	83.6330812737844
0.3222222222221489	3.2192198583207863	1.8942234588553775	6.775293984128874	12.195843549688636	218.62304128812346	82.90261269209535
0.33333333333325754	3.210417111889449	1.8214630980781314	6.989050214652204	11.695312597490405	216.8798369815496	81.79739210949433
0.3444444444443661	3.2057339874133106	1.7588459209191551	7.183191424522892	11.2767842946276	216.08919725272898	80.80377847409764
0.3555555555554747	3.20187896465016	1.7056293880978906	7.342857294725995	10.92243771847952	216.05068340132814	80.25208993850723
0.36666666666658326	3.196440525704669	1.6603586987183523	7.460441025957441	10.61447566357922	216.52027729991877	80.3614260877628
0.37777777777769184	3.1877180788421287	1.6211330173530711	7.53347429022468	10.33543005524855	217.21687349031114	81.26170091207722
0.38888888888880047	3.1746825778782632	1.5856764429190857	7.564239688655251	10.068038754974395	217.82063112759727	82.98614578320893
0.39999999999990904	3.15711283043551	1.5513988361726367	7.560523075222705	9.795882341606697	217.987780758659	85.43988432276404
0.4111111111110176	3.1358362081032283	1.5156408220271975	7.536301622655953	9.505602736384454	217.40397138784715	88.36718667656757
0.4222222222221262	3.112835611319193	1.4762254293093617	7.510504024957326	9.19049417337829	215.87808145785192	91.36145598812824
0.43333333333323476	3.0909039473818307	1.4321641288696834	7.502593119919523	8.853363518443931	213.4317340213463	93.95641632351095
0.4444444444443434	3.0728008657237806	1.3840398224786952	7.526538930185957	8.505757529417444	210.30959095874442	95.77348171162896
0.45555555555545196	3.060372646909548	1.3336978122960648	7.587130883428842	8.163224607987962	206.88628059634863	96.63219472807329
0.46666666666656054	3.0541861389600355	1.283456016397756	7.680793625388012	7.839827150493781	203.53629612418038	96.55742090720545
0.4777777777776691	3.053745008272124	1.2353813623292926	7.799191465156335	7.545079337050987	200.5480093232546	95.7093956681084
0.4888888888887777	3.057952739495421	1.1909400533748629	7.93273674625503	7.283676797584969	198.10226084457608	94.30301599021314
0.49999999999988626	3.065515872969656	1.1509715453374183	8.072652069252507	7.05664308313654	196.2893580761625	92.55434655371182
0.5111111111109948	3.0751857845463357	1.1158133995772423	8.21172806679974	6.862667009172512	195.1357524103546	90.6565686113431
0.5222222222221035	3.0858650167746307	1.0854521295581148	8.344356576191245	6.6991175079738206	194.62630731786945	88.77416993330243
