Reference	Reference	Reference	Reference	Reference	Sample	Sample	Sample	Sample	Sample
Frequency (THz)	Amplitude	Δ(Amplitude)	Phase	Δ(Phase)	Frequency (THz)	Amplitude	Δ(Amplitude)	Phase	Δ(Phase)
0.9777777777775554	0.004815216750075745		675.7759672268495		0.9777777777781113	0.0001364087516384121		706.7102986331067	
0.988888888888664	0.0048738973521860384		683.4895990253109		0.9888888888892261	0.00014075572700303278		714.7856072823943	
0.9999999999997725	0.0049302019984306744		691.2044942396815		1.000000000000341	0.00014509593646981113		722.8604115956765	
1.0111111111108813	0.004983024914781327		698.9205342253337		1.011111111111456	0.00014947063199602297		730.9348780286754	
1.0222222222219897	0.005031446438346677		706.637556114558		1.0222222222225708	0.00015391165812892873		739.0092878681876	
1.0333333333330983	0.00507479319035393		714.3553672145017		1.0333333333336858	0.0001584349326170756		747.0839880691422	
1.044444444444207	0.005112677129590689		722.0737602491126		1.0444444444448007	0.00016303631240194833		755.1593363407131	
1.0555555555553156	0.00514501174178298		729.7925285048339		1.0555555555559155	0.00016769048828682126		763.2356486422434	
1.066666666666424	0.005172005056134369		737.5114801309237		1.0666666666670304	0.00017235304981335232		771.3131566585853	
1.0777777777775326	0.005194130488905666		745.2304509486092		1.0777777777781452	0.00017696535051687907		779.3919804136137	
1.0888888888886412	0.005212077782295706		752.9493151461999		1.0888888888892603	0.00018146140641036503		787.4721178917262	
1.0999999999997498	0.005226687591068457		760.6679932202724		1.1000000000003751	0.0001857758456545189		795.5534505262467	
1.1111111111108585	0.005238874554946784		768.3864565267197		1.11111111111149	0.00018985189423128813		803.635761473689	
1.1222222222219669	0.005249544875581216		776.1047278946182		1.1222222222226048	0.00019364848186306948		811.7187628981623	
1.1333333333330755	0.005259515300002985		783.8228779794799		1.1333333333337199	0.00019714572163874664		819.8021287099066	
1.1444444444441841	0.005269440756668768		791.5410174028818		1.1444444444448347	0.00020034820784887186		827.8855297936507	
1.1555555555552928	0.005279757476600339		799.2592852040782		1.1555555555559496	0.00020328576865202106		835.9686692412505	
1.1666666666664014	0.00529064715044291		806.9778346271754		1.1666666666670644	0.0002060115078265958		844.051315194607	
1.1777777777775098	0.005302025590977787		814.6968176678876		1.1777777777781795	0.00020859719153667637		852.1333285983859	
1.1888888888886184	0.005313556755506916		822.4163700000893		1.1888888888892943	0.00021112629863081255		860.2146827022852	
1.199999999999727	0.00532469024483814		830.1365978378622		1.2000000000004092	0.00021368535442652833		868.2954709793468	
1.2111111111108357	0.0053347179827745676		837.8575679795588		1.211111111111524	0.00021635447312575346		876.3759007334056	
