Frequency	n	k	ε1	ε2	σRe	σIm
0.0	inf				0.0	
0.011111111111108584	11.613169729487376	37.01017914544765	-1234.8876492122463	-859.6109842696353	531.3590055328456	770.5025294170032
0.022222222222217168	6.942967123179558	20.895306983602325	-388.40906146542784	-290.15085883179034	358.70707709570434	494.52233857850825
0.03333333333332575	5.537948884964337	14.299482577858496	-173.80632414200093	-158.37960719523684	293.7017980782792	343.8205949612155
0.044444444444434336	4.95761122765482	10.68363587343627	-89.56216639160522	-105.93062631664692	261.9193718326397	250.12908915798917
0.055555555555542924	4.695013867832341	8.428683262215143	-48.99954631560772	-79.14556960733287	244.61478464362926	187.2946905940343
0.0666666666666515	4.573409738972321	6.920882953141604	-26.982544210559166	-63.30406700037066	234.78424568584077	143.09623328093116
0.07777777777776008	4.515168098557737	5.867877162597803	-14.045239437103348	-52.98890354163418	229.28152529201273	110.96624428165313
0.08888888888886867	4.482694014793593	5.10882037520505	-6.005499995843959	-45.80255703717447	226.49874516261843	87.0611580437024
0.09999999999997726	4.457785674647615	4.546651225983322	-0.8001842496421432	-40.53599340561494	225.51187670472567	68.9853285113726
0.11111111111108585	4.432419192989803	4.119567638309436	2.675502375777988	-36.51930133372484	225.74001489673387	55.165793239787014
0.12222222222219442	4.403811362182863	3.787135493648312	5.051159266440042	-33.35566063410889	226.8027524838945	44.529026729310516
0.133333333333303	4.371606860452723	3.5225301524959285	6.702727867114326	-30.798233961605558	228.45104498860286	36.32633409259847
0.1444444444444116	4.336346630679474	3.307757522991841	7.862642270496105	-28.687166379860702	230.52450261256465	30.03268152284104
0.15555555555552017	4.298718360688885	3.1305755819841496	8.678476070008339	-26.91492546759911	232.92028148811343	25.282707060329752
0.16666666666662877	4.2592454694558475	2.9824900405424217	9.245925127145425	-25.406314385754992	235.56947607654834	21.827179496536804
0.17777777777773734	4.218195836029395	2.8574490735383042	9.628160903230812	-24.106559567330653	238.41924317704587	19.501927838584425
0.18888888888884592	4.175588148754114	2.750989683400792	9.867592149838222	-22.97399983870636	241.41909866617056	18.204768200773394
0.19999999999995452	4.131236985381355	2.6596709334637176	9.993269555071059	-21.975461858538125	244.50998871958552	17.87728719851006
0.2111111111110631	4.084814149501318	2.5806871128478956	10.025760661546967	-21.083254467993576	247.61522283654884	18.48887348871455
0.2222222222221717	4.035923183782285	2.511594813902956	9.980567436167114	-20.273207475396585	250.63317152096332	20.020685924037355
0.23333333333328027	3.984193296033448	2.450118211835117	9.870716968191758	-19.52348910816586	253.43279795694076	22.447680062848974
0.24444444444438884	3.9294004533319304	2.394021878496663	9.708847167924489	-18.814141309302695	255.85456581887252	25.717893726489937
0.2555555555554974	3.8716148507572052	2.341062525773896	9.508827803020882	-18.127384882674775	257.720568664117	29.730603243004914
0.266666666666606	3.8113511384090373	2.289045330173217	9.286668976664053	-17.448711050051163	258.8574577397986	34.31903857503527
0.2777777777777146	3.749663240229527	2.236001830401167	9.060270229571227	-16.768507737082384	259.1316816122455	39.24764544172847
0.2888888888888232	3.6881024957621165	2.1804580238870703	8.847702825313245	-16.083505359604874	258.4878564996446	44.23385208809265
0.29999999999993177	3.628488833318397	2.1216852965355937	8.66438271598097	-15.397022812590466	256.9724744664914	48.9947210407524
0.31111111111104034	3.5725458205345517	2.059788836872193	8.52035358731559	-14.717380000702958	254.72679065434912	53.30218062017896
0.3222222222221489	3.521554107775704	1.995557244113637	8.419094619457521	-14.054925620619883	251.94899981614907	57.02100109030233
0.33333333333325754	3.4761774690993748	1.9301402434311012	8.358368437361865	-13.419020052834354	248.84455693260892	60.11335900590334
0.3444444444443661	3.4365023113530606	1.8647117473064203	8.332398235392365	-12.816172459251435	245.58742512185586	62.614786610049464
0.3555555555554747	3.4022140443760436	1.8002442168626605	8.334181163402143	-12.249632315833791	242.30318372731375	64.59935132595285
0.36666666666658326	3.3728001652121726	1.737426014469438	8.357131798700102	-11.719981497292894	239.07103131348524	66.14992058456303
0.37777777777769184	3.3477071579705506	1.6766836571017079	8.395875129535302	-11.226091761063255	235.9356641009032	67.34020576932367
0.38888888888880047	3.3264294202733264	1.6182528353509342	8.446390448938601	-10.76600768190415	232.92109268434038	68.22790808217937
0.39999999999990904	3.3085403936016275	1.5622553910501613	8.505797629228319	-10.33757013282273	230.04195978546377	68.85528883476465
0.4111111111110176	3.2936869264641664	1.5087596503301903	8.57201788709649	-9.93876387093839	227.31086035791054	69.2534029553792
0.4222222222221262	3.2815667510086306	1.4578171610417467	8.643449466297522	-9.56784864944878	224.74186601468236	69.44724025805746
