freq_THz,fft_mag,n,k,eps_real,eps_imag,sigma_real,sigma_imag
8.735632183907624082e+00,8.894033165575026590e-05,nan,nan,nan,nan,nan,nan
8.756530825495920212e+00,3.474360047810150329e-05,nan,nan,nan,nan,nan,nan
8.777429467084216341e+00,7.885572743611041538e-05,nan,nan,nan,nan,nan,nan
8.798328108672510695e+00,1.364274607148094017e-04,nan,nan,nan,nan,nan,nan
8.819226750260808601e+00,1.490784916503303632e-04,nan,nan,nan,nan,nan,nan
8.840125391849102954e+00,1.069376470913519064e-04,nan,nan,nan,nan,nan,nan
8.861024033437400860e+00,2.221120068028744908e-05,nan,nan,nan,nan,nan,nan
8.881922675025695213e+00,8.277936613898263232e-05,nan,nan,nan,nan,nan,nan
8.902821316613989566e+00,1.739029510121870806e-04,nan,nan,nan,nan,nan,nan
8.923719958202287472e+00,2.300965781683113234e-04,nan,nan,nan,nan,nan,nan
8.944618599790581825e+00,2.420930809889865686e-04,nan,nan,nan,nan,nan,nan
8.965517241378877955e+00,2.151615492488421631e-04,nan,nan,nan,nan,nan,nan
8.986415882967174085e+00,1.636173282682439295e-04,nan,nan,nan,nan,nan,nan
9.007314524555470214e+00,1.025308729464129864e-04,nan,nan,nan,nan,nan,nan
9.028213166143764568e+00,4.201613923890083752e-05,nan,nan,nan,nan,nan,nan
9.049111807732060697e+00,1.240269470780008300e-05,nan,nan,nan,nan,nan,nan
9.070010449320356827e+00,5.420684683669553012e-05,nan,nan,nan,nan,nan,nan
9.090909090908652956e+00,7.770389601098926543e-05,nan,nan,nan,nan,nan,nan
9.111807732496949086e+00,8.068792150826526539e-05,nan,nan,nan,nan,nan,nan
9.132706374085243439e+00,6.963746213127343181e-05,nan,nan,nan,nan,nan,nan
9.153605015673539569e+00,5.685039144855575933e-05,nan,nan,nan,nan,nan,nan
9.174503657261835698e+00,4.964098351620258097e-05,nan,nan,nan,nan,nan,nan
9.195402298850130052e+00,5.531133976082953024e-05,nan,nan,nan,nan,nan,nan
9.216300940438427958e+00,8.595786571833202705e-05,nan,nan,nan,nan,nan,nan
9.237199582026722311e+00,1.267243106400515659e-04,nan,nan,nan,nan,nan,nan
9.258098223615020217e+00,1.516978008735563098e-04,nan,nan,nan,nan,nan,nan
9.278996865203314570e+00,1.436130185104549507e-04,nan,nan,nan,nan,nan,nan
9.299895506791608923e+00,1.058385733123534954e-04,nan,nan,nan,nan,nan,nan
9.320794148379906829e+00,8.263222501772455046e-05,nan,nan,nan,nan,nan,nan
9.341692789968201183e+00,1.180849142705386472e-04,nan,nan,nan,nan,nan,nan
9.362591431556497312e+00,1.540903329108180638e-04,nan,nan,nan,nan,nan,nan
9.383490073144793442e+00,1.532141033864809225e-04,nan,nan,nan,nan,nan,nan
9.404388714733089571e+00,1.138548583179976609e-04,nan,nan,nan,nan,nan,nan
9.425287356321383925e+00,5.527376317839352571e-05,nan,nan,nan,nan,nan,nan
9.446185997909680054e+00,1.683961828311916656e-05,nan,nan,nan,nan,nan,nan
9.467084639497976184e+00,3.239893597370357509e-05,nan,nan,nan,nan,nan,nan
9.487983281086270537e+00,3.126133165165186529e-05,nan,nan,nan,nan,nan,nan
9.508881922674568443e+00,4.502865537947663702e-05,nan,nan,nan,nan,nan,nan
9.529780564262862796e+00,8.430484318850772849e-05,nan,nan,nan,nan,nan,nan
9.550679205851160702e+00,1.148389429311900251e-04,nan,nan,nan,nan,nan,nan
9.571577847439455056e+00,1.200289341529812027e-04,nan,nan,nan,nan,nan,nan
9.592476489027749409e+00,9.805868722670017714e-05,nan,nan,nan,nan,nan,nan
9.613375130616047315e+00,5.798848037478713656e-05,nan,nan,nan,nan,nan,nan
9.634273772204341668e+00,1.904745912137617708e-05,nan,nan,nan,nan,nan,nan
9.655172413792637798e+00,3.384397728207721155e-05,nan,nan,nan,nan,nan,nan
9.676071055380933927e+00,5.127110748083309617e-05,nan,nan,nan,nan,nan,nan
9.696969696969230057e+00,4.423739431808616877e-05,nan,nan,nan,nan,nan,nan
9.717868338557524410e+00,2.134266456674211799e-05,nan,nan,nan,nan,nan,nan
9.738766980145820540e+00,6.086311849830635155e-05,nan,nan,nan,nan,nan,nan
9.759665621734116669e+00,1.246888327518659958e-04,nan,nan,nan,nan,nan,nan
9.780564263322412799e+00,1.770786485261403973e-04,nan,nan,nan,nan,nan,nan
9.801462904910708929e+00,1.997381819662538910e-04,nan,nan,nan,nan,nan,nan
9.822361546499003282e+00,1.845406379428718056e-04,nan,nan,nan,nan,nan,nan
9.843260188087301188e+00,1.362691287090733261e-04,nan,nan,nan,nan,nan,nan
9.864158829675595541e+00,7.316100549189891394e-05,nan,nan,nan,nan,nan,nan
9.885057471263889894e+00,4.526925727605620912e-05,nan,nan,nan,nan,nan,nan
9.905956112852187800e+00,8.077162682301802712e-05,nan,nan,nan,nan,nan,nan
9.926854754440482154e+00,1.068674432707957797e-04,nan,nan,nan,nan,nan,nan
9.947753396028778283e+00,1.086945478081955747e-04,nan,nan,nan,nan,nan,nan
9.968652037617074413e+00,9.136041271769750765e-05,nan,nan,nan,nan,nan,nan
9.989550679205370542e+00,7.053887674712407368e-05,nan,nan,nan,nan,nan,nan
