freq_THz,fft_mag,n,k,eps_real,eps_imag,sigma_real,sigma_imag
4.179728317659150427e+00,1.581583093496886732e-04,nan,nan,nan,nan,nan,nan
4.200626959247446557e+00,2.177123687246102846e-04,nan,nan,nan,nan,nan,nan
4.221525600835741798e+00,2.343321675754936751e-04,nan,nan,nan,nan,nan,nan
4.242424242424037928e+00,1.960558446539285523e-04,nan,nan,nan,nan,nan,nan
4.263322884012333169e+00,1.129439008074402704e-04,nan,nan,nan,nan,nan,nan
4.284221525600629299e+00,1.238587150048124836e-05,nan,nan,nan,nan,nan,nan
4.305120167188925429e+00,8.589539849601971443e-05,nan,nan,nan,nan,nan,nan
4.326018808777220670e+00,1.489331205993031594e-04,nan,nan,nan,nan,nan,nan
4.346917450365516800e+00,1.700227452130252464e-04,nan,nan,nan,nan,nan,nan
4.367816091953812041e+00,1.522887696873537449e-04,nan,nan,nan,nan,nan,nan
4.388714733542108171e+00,1.125490829216871993e-04,nan,nan,nan,nan,nan,nan
4.409613375130404300e+00,8.535256068416195957e-05,nan,nan,nan,nan,nan,nan
4.430512016718700430e+00,1.002122437227756264e-04,nan,nan,nan,nan,nan,nan
4.451410658306994783e+00,1.242646617646901805e-04,nan,nan,nan,nan,nan,nan
4.472309299895290913e+00,1.257566434996520630e-04,nan,nan,nan,nan,nan,nan
4.493207941483587042e+00,9.661565978516071932e-05,nan,nan,nan,nan,nan,nan
4.514106583071882284e+00,4.347363231557501041e-05,nan,nan,nan,nan,nan,nan
4.535005224660178413e+00,2.776012818147163391e-05,nan,nan,nan,nan,nan,nan
4.555903866248474543e+00,8.270861638745840303e-05,nan,nan,nan,nan,nan,nan
4.576802507836769784e+00,1.174334551954763764e-04,nan,nan,nan,nan,nan,nan
4.597701149425065026e+00,1.228176739733086945e-04,nan,nan,nan,nan,nan,nan
4.618599791013361155e+00,1.027930770941261167e-04,nan,nan,nan,nan,nan,nan
4.639498432601657285e+00,7.649978217173115252e-05,nan,nan,nan,nan,nan,nan
4.660397074189953415e+00,7.990061346100610536e-05,nan,nan,nan,nan,nan,nan
4.681295715778248656e+00,1.131322416750048108e-04,nan,nan,nan,nan,nan,nan
4.702194357366544786e+00,1.438240360357440203e-04,nan,nan,nan,nan,nan,nan
4.723092998954840027e+00,1.538870863562393919e-04,nan,nan,nan,nan,nan,nan
4.743991640543135269e+00,1.375456218539345961e-04,nan,nan,nan,nan,nan,nan
4.764890282131431398e+00,1.102508999111888446e-04,nan,nan,nan,nan,nan,nan
