Frequency   σRe
1.14258E12	148.53721
1.14746E12	149.17199
1.15234E12	149.80676
1.15723E12	150.18563
1.16211E12	150.81932
1.16699E12	149.18366
1.17188E12	149.5585
1.17676E12	149.93452
1.18164E12	150.55666
1.18652E12	150.93291
1.19141E12	151.55403
1.19629E12	151.93057
1.20117E12	152.5507
1.20605E12	152.9276
1.21094E12	153.54674
1.21582E12	154.16588
1.2207E12	154.54224
1.22559E12	155.16041
1.23047E12	155.77858
1.23535E12	156.15449
1.24023E12	156.7717
1.24512E12	157.38891
1.25E12	157.76447
1.25488E12	158.38074
1.25977E12	158.997
1.26465E12	159.3723
1.26953E12	159.98764
1.27441E12	160.60298
1.2793E12	161.21831
1.28418E12	161.83365
1.28906E12	159.78359
1.29395E12	160.15668
1.29883E12	160.76104
1.30371E12	161.36541
1.30859E12	161.96977
1.31348E12	162.34214
1.31836E12	162.94564
1.32324E12	163.54914
1.32813E12	161.90983
1.33301E12	162.50509
1.33789E12	165.12705
1.34277E12	163.6956
1.34766E12	164.06032
1.35254E12	164.65474
1.35742E12	165.24916
1.3623E12	165.84358
1.36719E12	164.13398
1.37207E12	164.72018
1.37695E12	165.30637
1.38184E12	165.89256
1.38672E12	163.69534
1.3916E12	164.27173
1.39648E12	164.84812
1.40137E12	165.20427
1.40625E12	163.64084
1.41113E12	164.20903
1.41602E12	164.55863
1.4209E12	165.12607
1.42578E12	165.69351
1.43066E12	166.26096
1.43555E12	166.61077
1.44043E12	167.17748
1.44531E12	167.74418
1.4502E12	168.31088
1.45508E12	168.66105
1.45996E12	169.22702
1.46484E12	169.793
1.46973E12	170.35898
1.47461E12	170.70961
1.47949E12	171.27487
1.48438E12	171.84014
1.48926E12	169.71443
1.49414E12	170.06514
1.49902E12	170.62091
1.50391E12	170.97379
1.50879E12	171.5289
1.51367E12	172.08401
1.51855E12	172.63912
1.52344E12	170.66928
1.52832E12	171.21629
1.5332E12	171.76331
1.53809E12	172.31033
1.54297E12	172.85734
1.54785E12	173.20415
1.55273E12	173.75054
1.55762E12	174.29692
1.5625E12	174.84331
1.56738E12	172.79736
1.57227E12	173.33567
1.57715E12	173.87398
1.58203E12	174.41229
1.58691E12	172.13504
1.5918E12	172.66469
1.59668E12	173.19434
1.60156E12	173.72398
1.60645E12	174.44801
1.61133E12	172.12498
1.61621E12	172.64657
1.62109E12	173.16816
1.62598E12	173.68976
1.63086E12	174.21135
1.63574E12	174.73294
1.64063E12	175.25453
1.64551E12	175.77612
1.65039E12	176.29771
1.65527E12	176.62822
1.66016E12	177.14925
1.66504E12	177.67027
1.66992E12	178.1913
1.6748E12	178.71233
1.67969E12	176.28358
1.68457E12	176.79603
1.68945E12	177.30848
1.69434E12	177.63948
1.69922E12	178.15141
1.7041E12	179.03307
1.70898E12	179.54606
1.71387E12	180.05905
1.71875E12	177.38035
1.72363E12	177.88427
1.72852E12	178.3882
1.7334E12	179.07293
1.73828E12	179.39604
1.74316E12	179.89996
1.74805E12	177.53828
1.75293E12	178.03419
1.75781E12	178.53011
1.7627E12	179.20499
1.76758E12	179.52195
1.77246E12	180.01786
1.77734E12	177.60139
1.78223E12	178.0893
1.78711E12	178.57722
1.79199E12	179.06513
1.79688E12	179.73049
1.80176E12	180.21888
1.80664E12	180.70728
1.81152E12	181.19568
1.81641E12	181.3304
1.82129E12	181.81785
1.82617E12	179.31924
1.83105E12	179.7987
1.83594E12	180.27817
1.84082E12	180.75763
1.8457E12	181.23709
1.85059E12	181.889
1.85547E12	182.19602
1.86035E12	182.67548
1.86523E12	180.10632
1.87012E12	180.41394
1.875E12	180.885
1.87988E12	181.69071
1.88477E12	181.99225
1.88965E12	182.46373
1.89453E12	179.67929
1.89941E12	180.14238
1.9043E12	180.60547
1.90918E12	181.06857
1.91406E12	181.69405
1.91895E12	182.32569
1.92383E12	182.78962
1.92871E12	183.25356
1.93359E12	183.54807
1.93848E12	184.01157
1.94336E12	184.3102
1.94824E12	181.59713
1.95313E12	182.05226
1.95801E12	182.50739
1.96289E12	182.80691
1.96777E12	183.26165
1.97266E12	183.7164
1.97754E12	184.17114
1.98242E12	184.78304
1.9873E12	185.23817
1.99219E12	185.6933
1.99707E12	182.74129
2.00195E12	183.18809
2.00684E12	183.63489
